nyear1,countyname,SourceType,mun,mfg,mining,power,irrig,livestock
1974,SAN PATRICIO  ,Surfacewater,"3,062","12,547",153,0,60,567
1974,SAN SABA      ,Groundwater,765,45,21,0,"1,633","1,782"
1974,SAN SABA      ,Surfacewater,92,0,0,0,"9,385",0
1974,SCHLEICHER    ,Groundwater,286,301,9,0,"1,951",859
1974,SCHLEICHER    ,Surfacewater,0,0,0,0,55,0
1974,SCURRY        ,Groundwater,715,150,0,0,"7,627",165
1974,SCURRY        ,Surfacewater,"2,151",78,"15,233",0,0,546
1974,SHACKELFORD   ,Groundwater,151,3,0,0,25,178
1974,SHACKELFORD   ,Surfacewater,369,1,91,0,341,688
1974,SHELBY        ,Groundwater,"1,735",164,17,0,0,735
1974,SHELBY        ,Surfacewater,773,849,0,0,0,"1,245"
1974,SHERMAN       ,Groundwater,779,19,5,0,"330,193","1,892"
1974,SHERMAN       ,Surfacewater,0,0,0,0,84,438
1974,SMITH         ,Groundwater,"5,353","2,202",894,0,50,186
1974,SMITH         ,Surfacewater,"9,554","3,789",4,0,217,"1,352"
1974,SOMERVELL     ,Groundwater,331,1,11,0,53,36
1974,SOMERVELL     ,Surfacewater,0,0,0,0,127,134
1974,STARR         ,Groundwater,782,4,39,0,0,"1,290"
1974,STARR         ,Surfacewater,"2,171",0,0,0,"26,155",142
1974,STEPHENS      ,Groundwater,274,16,125,0,63,204
1974,STEPHENS      ,Surfacewater,"1,156",80,"1,559",0,792,806
1974,STERLING      ,Groundwater,174,0,235,0,"4,169",548
1974,STERLING      ,Surfacewater,0,0,0,0,0,0
1974,STONEWALL     ,Groundwater,401,0,272,0,633,121
1974,STONEWALL     ,Surfacewater,0,0,723,0,30,448
1974,SUTTON        ,Groundwater,995,0,168,0,"1,509","1,140"
1974,SUTTON        ,Surfacewater,0,0,0,0,212,0
1974,SWISHER       ,Groundwater,"2,065",19,4,0,"474,878","2,080"
1974,SWISHER       ,Surfacewater,0,0,0,0,0,438
1974,TARRANT       ,Groundwater,"15,114","2,163",936,0,0,242
1974,TARRANT       ,Surfacewater,"101,458","56,566",807,"5,013",800,743
1974,TAYLOR        ,Groundwater,693,567,361,0,"3,278",391
1974,TAYLOR        ,Surfacewater,"18,059","1,257",0,57,155,"1,565"
1974,TERRELL       ,Groundwater,360,0,5,0,257,500
1974,TERRELL       ,Surfacewater,0,0,0,0,0,0
1974,TERRY         ,Groundwater,914,11,"1,493",0,"145,490",203
1974,TERRY         ,Surfacewater,"1,440",0,0,0,80,80
1974,THROCKMORTON  ,Groundwater,115,0,10,0,27,269
1974,THROCKMORTON  ,Surfacewater,232,1,0,0,15,890
1974,TITUS         ,Groundwater,948,603,88,0,0,155
1974,TITUS         ,Surfacewater,"1,822","1,738",0,"5,940",0,"1,005"
1974,TOM GREEN     ,Groundwater,847,109,214,0,"9,213",404
1974,TOM GREEN     ,Surfacewater,"12,538","1,296",0,755,"14,236","1,009"
1974,TRAVIS        ,Groundwater,"4,884",8,32,0,104,111
1974,TRAVIS        ,Surfacewater,"64,924","3,279",526,"6,875",874,860
1974,TRINITY       ,Groundwater,834,438,6,0,0,56
1974,TRINITY       ,Surfacewater,0,0,0,0,0,434
1974,TYLER         ,Groundwater,"1,721",373,7,0,0,27
1974,TYLER         ,Surfacewater,0,25,0,0,9,195
1974,UPSHUR        ,Groundwater,"2,382",580,195,0,0,200
1974,UPSHUR        ,Surfacewater,392,0,0,0,7,"1,125"
1974,UPTON         ,Groundwater,"1,085",4,182,0,"9,015",163
1974,UPTON         ,Surfacewater,0,0,0,0,0,0
1974,UVALDE        ,Groundwater,"3,973",478,654,0,"68,542","1,551"
1974,UVALDE        ,Surfacewater,0,0,0,0,"1,770",158
1974,VAL VERDE     ,Groundwater,"1,028",77,11,0,401,"1,223"
1974,VAL VERDE     ,Surfacewater,"7,057",22,0,0,"1,344",0
1974,VAN ZANDT     ,Groundwater,"1,754",248,104,0,0,272
1974,VAN ZANDT     ,Surfacewater,"1,154",0,357,0,0,"2,237"
1974,VICTORIA      ,Groundwater,"7,644","1,636",787,"5,123","15,983",174
1974,VICTORIA      ,Surfacewater,0,"28,136",456,"1,946",109,"1,372"
1974,WALKER        ,Groundwater,"4,645",138,10,0,0,200
1974,WALKER        ,Surfacewater,0,0,0,0,273,"1,155"
1974,WALLER        ,Groundwater,"1,955",124,68,0,"29,784",168
1974,WALLER        ,Surfacewater,0,0,0,0,200,"1,376"
1974,WARD          ,Groundwater,"3,619",447,"1,148","2,318","12,397",169
1974,WARD          ,Surfacewater,0,0,0,0,"10,578",0
1974,WASHINGTON    ,Groundwater,"1,163",349,185,0,75,208
1974,WASHINGTON    ,Surfacewater,"1,630",0,0,0,30,"1,579"
1974,WEBB          ,Groundwater,440,321,33,0,0,"2,091"
1974,WEBB          ,Surfacewater,"15,298",54,29,"1,975","14,934",232
1974,WHARTON       ,Groundwater,"4,439","1,037","3,400",0,"179,824",175
1974,WHARTON       ,Surfacewater,0,0,"4,420",0,"75,402","1,581"
1974,WHEELER       ,Groundwater,"1,112",326,199,0,"10,065",595
1974,WHEELER       ,Surfacewater,0,0,0,0,313,875
1974,WICHITA       ,Groundwater,"1,992",117,405,0,250,183
1974,WICHITA       ,Surfacewater,"19,613","2,192",239,8,"28,788",665
1974,WILBARGER     ,Groundwater,"3,241",446,0,0,"15,733",332
1974,WILBARGER     ,Surfacewater,25,0,39,0,"1,700",611
1974,WILLACY       ,Groundwater,720,12,18,0,0,307
1974,WILLACY       ,Surfacewater,"1,514",38,0,0,"53,896",33
1974,WILLIAMSON    ,Groundwater,"5,765",585,13,0,30,276
1974,WILLIAMSON    ,Surfacewater,0,0,180,0,237,"1,258"
1974,WILSON        ,Groundwater,"2,538",203,27,0,"14,821","1,497"
1974,WILSON        ,Surfacewater,0,0,0,0,"2,886",161
1974,WINKLER       ,Groundwater,"2,527",63,"1,840",0,"3,466",116
1974,WINKLER       ,Surfacewater,0,0,0,0,0,0
1974,WISE          ,Groundwater,333,16,117,0,200,384
1974,WISE          ,Surfacewater,"2,068","5,347","1,877",0,557,"1,446"
1974,WOOD          ,Groundwater,"2,492",606,113,0,3,182
1974,WOOD          ,Surfacewater,0,0,0,0,10,"1,353"
1974,YOAKUM        ,Groundwater,"1,376",104,"27,445","1,338","138,651",104
1974,YOAKUM        ,Surfacewater,0,0,0,0,0,40
1974,YOUNG         ,Groundwater,247,227,201,0,168,257
1974,YOUNG         ,Surfacewater,"2,646",249,22,"2,565",169,980
1974,ZAPATA        ,Groundwater,154,0,14,0,0,880
1974,ZAPATA        ,Surfacewater,647,0,0,0,"4,588",98
1974,ZAVALA        ,Groundwater,"1,298",948,12,0,"116,530","1,059"
1974,ZAVALA        ,Surfacewater,0,0,0,0,"29,785",105
1980,ANDERSON      ,Groundwater,"2,963",879,"1,691",0,0,533
1980,ANDERSON      ,Surfacewater,"2,688",791,0,0,487,733
1980,ANDREWS       ,Groundwater,"3,053",62,"8,954",0,"9,142",232
1980,ANDREWS       ,Surfacewater,0,0,0,0,125,57
1980,ANGELINA      ,Groundwater,"9,308","23,164",0,0,563,117
1980,ANGELINA      ,Surfacewater,4,"5,217",9,0,0,158
1980,ARANSAS       ,Groundwater,"1,082",0,0,0,0,7
1980,ARANSAS       ,Surfacewater,"1,710",146,45,0,0,61
1980,ARCHER        ,Groundwater,83,0,0,0,0,256
1980,ARCHER        ,Surfacewater,"1,260",0,0,0,393,927
1980,ARMSTRONG     ,Groundwater,265,0,0,0,"19,163",675
1980,ARMSTRONG     ,Surfacewater,0,0,0,0,0,156
1980,ATASCOSA      ,Groundwater,"4,096",3,"1,171",0,"73,608",211
1980,ATASCOSA      ,Surfacewater,0,0,0,0,209,"1,208"
1980,AUSTIN        ,Groundwater,"2,621",75,0,0,"9,998",254
1980,AUSTIN        ,Surfacewater,0,0,0,0,0,"1,112"
1980,BAILEY        ,Groundwater,"1,618",13,0,0,"410,640",688
1980,BAILEY        ,Surfacewater,0,0,0,0,0,69
1980,BANDERA       ,Groundwater,910,8,0,0,99,303
1980,BANDERA       ,Surfacewater,0,0,0,0,439,73
1980,BASTROP       ,Groundwater,"3,861",173,0,0,749,616
1980,BASTROP       ,Surfacewater,0,0,200,"4,249","2,640",864
1980,BAYLOR        ,Groundwater,933,5,0,0,"5,998",64
1980,BAYLOR        ,Surfacewater,0,0,0,0,131,533
1980,BEE           ,Groundwater,"3,634",75,386,0,"2,000",95
1980,BEE           ,Surfacewater,5,0,0,0,0,859
1980,BELL          ,Groundwater,"2,887",193,126,0,100,157
1980,BELL          ,Surfacewater,"24,354",904,0,0,"1,770","1,016"
1980,BEXAR         ,Groundwater,"221,800","13,810",531,"1,353","14,998",256
1980,BEXAR         ,Surfacewater,529,297,0,"27,932","20,898",989
1980,BLANCO        ,Groundwater,350,0,0,0,149,387
1980,BLANCO        ,Surfacewater,386,1,0,0,76,87
1980,BORDEN        ,Groundwater,115,0,0,0,419,46
1980,BORDEN        ,Surfacewater,0,91,0,0,56,423
1980,BOSQUE        ,Groundwater,"1,807",87,221,0,300,685
1980,BOSQUE        ,Surfacewater,98,0,0,0,"1,074",621
1980,BOWIE         ,Groundwater,"2,785",56,0,0,"1,030",563
1980,BOWIE         ,Surfacewater,"13,963","2,351",43,0,"4,365",672
1980,BRAZORIA      ,Groundwater,"21,009","4,049","1,168",0,"22,498",730
1980,BRAZORIA      ,Surfacewater,"1,455","216,545",45,0,"267,319",459
1980,BRAZOS        ,Groundwater,"19,799",381,"1,222",0,"3,000",349
1980,BRAZOS        ,Surfacewater,0,0,0,778,"3,340",431
1980,BREWSTER      ,Groundwater,"1,880",4,0,0,400,842
1980,BREWSTER      ,Surfacewater,0,0,452,0,363,44
1980,BRISCOE       ,Groundwater,300,2,0,0,"48,648",543
1980,BRISCOE       ,Surfacewater,0,0,0,0,315,135
1980,BROOKS        ,Groundwater,"1,136",9,185,0,300,93
1980,BROOKS        ,Surfacewater,0,0,0,0,0,730
1980,BROWN         ,Groundwater,95,13,0,0,750,191
1980,BROWN         ,Surfacewater,"8,047",483,0,0,"8,800",744
1980,BURLESON      ,Groundwater,"1,845",104,0,0,"5,600",550
1980,BURLESON      ,Surfacewater,0,0,0,0,668,741
1980,BURNET        ,Groundwater,"1,675",26,0,0,100,322
1980,BURNET        ,Surfacewater,"1,213",69,"1,018",0,536,303
1980,CALDWELL      ,Groundwater,"2,679",34,0,0,100,169
1980,CALDWELL      ,Surfacewater,"1,354",185,0,0,"1,500",867
1980,CALHOUN       ,Groundwater,699,"1,661",23,66,"11,998",283
1980,CALHOUN       ,Surfacewater,"2,078","14,176",0,0,"43,400",187
1980,CALLAHAN      ,Groundwater,743,9,1,0,699,94
1980,CALLAHAN      ,Surfacewater,765,0,0,0,550,747
1980,CAMERON       ,Groundwater,452,4,0,0,0,454
1980,CAMERON       ,Surfacewater,"39,070","1,738",0,"3,232","495,987",309
1980,CAMP          ,Groundwater,"1,294",201,156,0,0,277
1980,CAMP          ,Surfacewater,0,0,0,0,0,203
1980,CARSON        ,Groundwater,"1,471","1,059",927,0,"186,145",886
1980,CARSON        ,Surfacewater,0,0,0,0,0,148
1980,CASS          ,Groundwater,"3,425",16,"1,218",0,0,328
1980,CASS          ,Surfacewater,348,"35,361",7,0,0,448
1980,CASTRO        ,Groundwater,"1,943","1,356",0,0,"418,174","3,161"
1980,CASTRO        ,Surfacewater,0,0,0,0,0,262
1980,CHAMBERS      ,Groundwater,"2,408",28,"1,167",100,0,295
1980,CHAMBERS      ,Surfacewater,304,"7,915","8,998",939,"195,702",196
1980,CHEROKEE      ,Groundwater,"5,204",117,81,333,50,584
1980,CHEROKEE      ,Surfacewater,"1,032",10,200,"5,284",126,763
1980,CHILDRESS     ,Groundwater,124,4,0,0,"10,000",36
1980,CHILDRESS     ,Surfacewater,"1,499",6,0,0,0,290
1980,CLAY          ,Groundwater,578,0,122,0,200,389
1980,CLAY          ,Surfacewater,893,10,19,0,150,"1,155"
1980,COCHRAN       ,Groundwater,662,112,"5,649",0,"97,313",630
1980,COCHRAN       ,Surfacewater,0,0,0,0,0,70
1980,COKE          ,Groundwater,118,0,23,0,250,60
1980,COKE          ,Surfacewater,382,0,421,549,275,526
1980,COLEMAN       ,Groundwater,124,0,0,0,0,133
1980,COLEMAN       ,Surfacewater,"2,004",5,0,0,"3,630",905
1980,COLLIN        ,Groundwater,"1,614",161,0,303,0,228
1980,COLLIN        ,Surfacewater,"25,780",565,0,"1,605",106,897
1980,COLLINGSWORTH ,Groundwater,843,0,0,0,"5,598",100
1980,COLLINGSWORTH ,Surfacewater,0,0,0,0,41,655
1980,COLORADO      ,Groundwater,"3,050",62,"4,432",0,"60,998",980
1980,COLORADO      ,Surfacewater,0,0,"2,499",0,"162,913",614
1980,COMAL         ,Groundwater,"8,330","2,199",889,0,199,276
1980,COMAL         ,Surfacewater,532,"2,765",0,0,56,67
1980,COMANCHE      ,Groundwater,712,22,0,0,"10,000",583
1980,COMANCHE      ,Surfacewater,981,65,9,0,"17,677",985
1980,CONCHO        ,Groundwater,476,0,0,0,400,719
1980,CONCHO        ,Surfacewater,1,0,0,0,660,176
1980,COOKE         ,Groundwater,"4,544",308,599,0,100,869
1980,COOKE         ,Surfacewater,0,0,0,0,127,739
1980,CORYELL       ,Groundwater,"3,104",0,0,0,0,579
1980,CORYELL       ,Surfacewater,"6,714",128,0,0,885,488
1980,COTTLE        ,Groundwater,666,3,0,0,"1,500",56
1980,COTTLE        ,Surfacewater,0,0,0,0,0,502
1980,CRANE         ,Groundwater,"1,020",0,"1,685",0,0,75
1980,CRANE         ,Surfacewater,0,0,0,0,0,4
1980,CROCKETT      ,Groundwater,"1,794",12,141,"2,087","1,800",772
1980,CROCKETT      ,Surfacewater,0,0,0,0,0,192
1980,CROSBY        ,Groundwater,593,7,0,0,"141,652",346
1980,CROSBY        ,Surfacewater,787,0,0,0,412,84
1980,CULBERSON     ,Groundwater,677,6,"15,028",0,"60,000",408
1980,CULBERSON     ,Surfacewater,0,0,0,0,0,21
1980,DALLAM        ,Groundwater,"1,225",110,0,0,"325,286","1,422"
1980,DALLAM        ,Surfacewater,0,0,0,0,0,297
1980,DALLAS        ,Groundwater,"13,952","1,704",0,666,0,81
1980,DALLAS        ,Surfacewater,"346,066","32,736","4,039","21,667",0,372
1980,DAWSON        ,Groundwater,526,91,860,0,"58,083",85
1980,DAWSON        ,Surfacewater,"2,155",12,0,0,0,13
1980,DEAF SMITH    ,Groundwater,"4,686","2,171",0,0,"309,193","5,850"
1980,DEAF SMITH    ,Surfacewater,0,0,0,0,0,263
1980,DELTA         ,Groundwater,191,0,0,0,0,66
1980,DELTA         ,Surfacewater,417,0,0,0,"1,420",426
1980,DENTON        ,Groundwater,"7,586",11,1,0,200,870
1980,DENTON        ,Surfacewater,"17,450",581,9,266,16,771
1980,DEWITT        ,Groundwater,"2,838",105,115,0,199,254
1980,DEWITT        ,Surfacewater,0,0,0,0,225,"1,518"
1980,DICKENS       ,Groundwater,182,7,12,0,"7,438",76
1980,DICKENS       ,Surfacewater,366,0,0,0,251,550
1980,DIMMIT        ,Groundwater,"2,779",27,732,0,"19,051",674
1980,DIMMIT        ,Surfacewater,0,0,0,0,"4,305",125
1980,DONLEY        ,Groundwater,134,21,0,0,"13,158",71
1980,DONLEY        ,Surfacewater,715,0,0,0,0,610
1980,DUVAL         ,Groundwater,"2,047",25,544,0,"3,000",196
1980,DUVAL         ,Surfacewater,0,0,0,0,0,"1,481"
1980,EASTLAND      ,Groundwater,483,224,100,0,"9,199",150
1980,EASTLAND      ,Surfacewater,"3,813",1,10,0,"4,956",845
1980,ECTOR         ,Groundwater,"13,851","1,655","3,189",0,"6,333",116
1980,ECTOR         ,Surfacewater,"10,698","4,239",0,0,"1,800",5
1980,EDWARDS       ,Groundwater,335,2,11,0,149,813
1980,EDWARDS       ,Surfacewater,0,0,0,0,220,198
1980,EL PASO       ,Groundwater,"83,395","9,171",0,"3,904","3,000",453
1980,EL PASO       ,Surfacewater,"18,882",395,0,0,"189,200",11
1980,ELLIS         ,Groundwater,"3,765","1,805",0,0,0,146
1980,ELLIS         ,Surfacewater,"4,876",869,9,0,0,982
1980,ERATH         ,Groundwater,"3,470",17,0,0,"9,000","1,216"
1980,ERATH         ,Surfacewater,485,0,0,0,"6,265",737
1980,FALLS         ,Groundwater,"1,031",0,0,0,"3,000",185
1980,FALLS         ,Surfacewater,"1,504",388,0,0,"2,505","1,490"
1980,FANNIN        ,Groundwater,"2,039",0,0,136,0,152
1980,FANNIN        ,Surfacewater,"1,423",18,0,"5,897","14,195","1,220"
1980,FAYETTE       ,Groundwater,"3,023",194,9,0,498,337
1980,FAYETTE       ,Surfacewater,0,0,90,"12,905",554,"1,598"
1980,FISHER        ,Groundwater,177,22,0,0,"2,000",111
1980,FISHER        ,Surfacewater,699,97,598,0,880,491
1980,FLOYD         ,Groundwater,"1,510",13,0,0,"303,154",867
1980,FLOYD         ,Surfacewater,0,0,0,0,0,117
1980,FOARD         ,Groundwater,89,0,0,0,"5,000",52
1980,FOARD         ,Surfacewater,521,0,0,0,0,457
1980,FORT BEND     ,Groundwater,"21,057","4,427","2,343",648,"44,997",641
1980,FORT BEND     ,Surfacewater,"1,595","13,528",3,"21,693","35,649",415
1980,FRANKLIN      ,Groundwater,322,0,552,0,0,342
1980,FRANKLIN      ,Surfacewater,"1,183",0,237,0,355,323
1980,FREESTONE     ,Groundwater,"1,755",0,18,101,0,535
1980,FREESTONE     ,Surfacewater,415,128,256,"14,846",0,792
1980,FRIO          ,Groundwater,"2,946",12,341,682,"74,763",215
1980,FRIO          ,Surfacewater,0,0,0,0,567,898
1980,GAINES        ,Groundwater,"2,596",283,"17,649",0,"517,051",468
1980,GAINES        ,Surfacewater,0,0,0,0,0,57
1980,GALVESTON     ,Groundwater,"19,818","2,266",499,"1,592",50,97
1980,GALVESTON     ,Surfacewater,"14,633","44,811",0,0,"54,000",64
1980,GARZA         ,Groundwater,138,0,0,0,"7,110",44
1980,GARZA         ,Surfacewater,"1,229",250,728,0,0,246
1980,GILLESPIE     ,Groundwater,"2,273",505,0,0,800,664
1980,GILLESPIE     ,Surfacewater,0,80,0,0,880,497
1980,GLASSCOCK     ,Groundwater,192,8,0,0,"40,000",243
1980,GLASSCOCK     ,Surfacewater,0,0,0,0,0,60
1980,GOLIAD        ,Groundwater,834,0,0,0,0,223
1980,GOLIAD        ,Surfacewater,0,0,0,0,"1,450",702
1980,GONZALES      ,Groundwater,"1,009",651,0,0,600,"1,966"
1980,GONZALES      ,Surfacewater,"2,333",125,9,0,600,"1,386"
1980,GRAY          ,Groundwater,"1,115","4,194","1,256",0,"40,007",989
1980,GRAY          ,Surfacewater,"4,031",30,335,0,0,761
1980,GRAYSON       ,Groundwater,"11,639","3,291",10,0,"2,607",211
1980,GRAYSON       ,Surfacewater,"5,111","1,072",0,0,"2,620","1,316"
1980,GREGG         ,Groundwater,"3,465",414,305,1,0,109
1980,GREGG         ,Surfacewater,"11,431","6,367",0,"2,562",0,164
1980,GRIMES        ,Groundwater,"1,498",175,0,0,250,739
1980,GRIMES        ,Surfacewater,0,0,0,0,0,872
1980,GUADALUPE     ,Groundwater,"3,197",25,0,0,"1,249",155
1980,GUADALUPE     ,Surfacewater,"3,934",896,9,0,"1,875",904
1980,HALE          ,Groundwater,"4,309","1,920",508,0,"675,394","1,509"
1980,HALE          ,Surfacewater,"2,870",13,0,0,326,158
1980,HALL          ,Groundwater,819,20,0,0,"21,501",38
1980,HALL          ,Surfacewater,240,0,0,0,0,338
1980,HAMILTON      ,Groundwater,693,9,0,0,"1,300",637
1980,HAMILTON      ,Surfacewater,557,0,0,0,354,540
1980,HANSFORD      ,Groundwater,"1,370",3,642,0,"297,430","1,864"
1980,HANSFORD      ,Surfacewater,0,0,0,0,161,139
1980,HARDEMAN      ,Groundwater,266,0,6,0,"9,800",42
1980,HARDEMAN      ,Surfacewater,926,460,0,"3,178",200,382
1980,HARDIN        ,Groundwater,"5,582",255,39,0,"5,000",28
1980,HARDIN        ,Surfacewater,0,0,0,0,0,42
1980,HARRIS        ,Groundwater,"302,609","48,776","3,965","15,314","56,998",610
1980,HARRIS        ,Surfacewater,"178,144","254,786",0,"1,960","11,940",350
1980,HARRISON      ,Groundwater,"2,706",117,777,0,0,324
1980,HARRISON      ,Surfacewater,"4,983","28,747",65,0,69,452
1980,HARTLEY       ,Groundwater,743,0,0,0,"202,620","2,272"
1980,HARTLEY       ,Surfacewater,0,0,0,0,0,152
1980,HASKELL       ,Groundwater,388,25,128,0,"39,700",60
1980,HASKELL       ,Surfacewater,721,0,0,"1,117",528,473
1980,HAYS          ,Groundwater,"8,320","1,345",1,0,300,57
1980,HAYS          ,Surfacewater,73,0,0,0,782,516
1980,HEMPHILL      ,Groundwater,"1,588",125,1,0,"2,772",516
1980,HEMPHILL      ,Surfacewater,0,0,0,0,0,534
1980,HENDERSON     ,Groundwater,"2,933",23,304,147,100,739
1980,HENDERSON     ,Surfacewater,"2,952",44,12,"3,044",0,"1,075"
1980,HIDALGO       ,Groundwater,"3,317",216,234,0,"9,000",158
1980,HIDALGO       ,Surfacewater,"45,638","2,976",171,"2,190","751,333",718
1980,HILL          ,Groundwater,"2,950",286,0,0,300,231
1980,HILL          ,Surfacewater,308,0,0,0,537,"1,036"
1980,HOCKLEY       ,Groundwater,"2,020",212,"10,112",0,"135,358",438
1980,HOCKLEY       ,Surfacewater,"2,080",0,0,0,0,40
1980,HOOD          ,Groundwater,"2,375",9,0,58,0,301
1980,HOOD          ,Surfacewater,0,0,0,"2,391","3,133",246
1980,HOPKINS       ,Groundwater,895,0,73,0,0,"1,671"
1980,HOPKINS       ,Surfacewater,"2,137",335,79,0,0,"1,316"
1980,HOUSTON       ,Groundwater,"1,710",9,0,0,0,674
1980,HOUSTON       ,Surfacewater,"1,539",6,0,0,"2,180",946
1980,HOWARD        ,Groundwater,954,275,440,0,832,181
1980,HOWARD        ,Surfacewater,"8,783","2,408",939,0,24,45
1980,HUDSPETH      ,Groundwater,897,1,0,0,"140,000",751
1980,HUDSPETH      ,Surfacewater,0,0,0,0,"38,500",20
1980,HUNT          ,Groundwater,"1,616",108,0,2,0,146
1980,HUNT          ,Surfacewater,"8,237",506,0,464,234,"1,042"
1980,HUTCHINSON    ,Groundwater,"2,764","15,465","1,929",690,"74,160",122
1980,HUTCHINSON    ,Surfacewater,"1,580","1,912",0,0,0,399
1980,IRION         ,Groundwater,135,0,54,0,400,441
1980,IRION         ,Surfacewater,0,0,0,0,"2,860",110
1980,JACK          ,Groundwater,364,0,72,0,0,87
1980,JACK          ,Surfacewater,762,2,0,0,0,720
1980,JACKSON       ,Groundwater,"3,080",20,161,0,"132,000",381
1980,JACKSON       ,Surfacewater,0,0,0,0,"3,832",251
1980,JASPER        ,Groundwater,"5,270","46,010",0,0,75,116
1980,JASPER        ,Surfacewater,0,"12,960",0,0,94,143
1980,JEFF DAVIS    ,Groundwater,229,0,0,0,"26,000",643
1980,JEFF DAVIS    ,Surfacewater,0,0,0,0,0,34
1980,JEFFERSON     ,Groundwater,"7,674","1,888",613,"4,594",0,277
1980,JEFFERSON     ,Surfacewater,"30,571","157,495",309,"2,000","351,662",184
1980,JIM HOGG      ,Groundwater,991,0,0,0,0,74
1980,JIM HOGG      ,Surfacewater,0,0,0,0,0,671
1980,JIM WELLS     ,Groundwater,"2,500",0,243,0,"2,999",182
1980,JIM WELLS     ,Surfacewater,"5,100",118,0,0,0,854
1980,JOHNSON       ,Groundwater,"5,734",364,0,0,50,664
1980,JOHNSON       ,Surfacewater,"4,805",584,0,0,0,471
1980,JONES         ,Groundwater,991,0,36,0,"3,500",136
1980,JONES         ,Surfacewater,"3,350",360,0,"1,479","4,400",551
1980,KARNES        ,Groundwater,"2,244",88,239,0,500,162
1980,KARNES        ,Surfacewater,0,0,0,0,725,"1,031"
1980,KAUFMAN       ,Groundwater,393,103,0,0,0,154
1980,KAUFMAN       ,Surfacewater,"5,989",312,0,0,0,"1,283"
1980,KENDALL       ,Groundwater,"1,103",4,0,0,200,441
1980,KENDALL       ,Surfacewater,381,3,0,0,336,98
1980,KENEDY        ,Groundwater,145,0,6,0,0,132
1980,KENEDY        ,Surfacewater,0,0,0,0,220,"1,189"
1980,KENT          ,Groundwater,208,7,0,0,"1,000",39
1980,KENT          ,Surfacewater,0,0,0,0,0,353
1980,KERR          ,Groundwater,"4,764",19,0,0,500,433
1980,KERR          ,Surfacewater,96,0,0,0,784,102
1980,KIMBLE        ,Groundwater,172,53,0,0,300,578
1980,KIMBLE        ,Surfacewater,807,"1,390",0,0,"3,080",144
1980,KING          ,Groundwater,64,0,0,0,500,51
1980,KING          ,Surfacewater,0,0,0,0,176,439
1980,KINNEY        ,Groundwater,"1,031",0,0,0,"9,308",495
1980,KINNEY        ,Surfacewater,0,0,0,0,"1,782",123
1980,KLEBERG       ,Groundwater,"7,037",30,"1,593",0,500,299
1980,KLEBERG       ,Surfacewater,0,0,0,0,100,773
1980,KNOX          ,Groundwater,199,0,0,0,"49,998",40
1980,KNOX          ,Surfacewater,706,0,0,0,0,366
1980,LA SALLE      ,Groundwater,998,0,0,0,"10,759",181
1980,LA SALLE      ,Surfacewater,0,0,0,0,"2,604",719
1980,LAMAR         ,Groundwater,681,2,0,0,0,180
1980,LAMAR         ,Surfacewater,"5,128","7,568",0,0,"9,825","1,221"
1980,LAMB          ,Groundwater,"3,430",507,0,"3,700","614,029","1,092"
1980,LAMB          ,Surfacewater,0,0,0,0,0,65
1980,LAMPASAS      ,Groundwater,686,0,27,0,0,479
1980,LAMPASAS      ,Surfacewater,"1,252",63,80,0,941,455
